time,eta0,eta1,etaDot0,etaDot1,uHat0,uHat1,WcHat0,WcHat1,WcHat2,WcHat3,WcHat4,WcHat5,WcHat6,WaHat0,WaHat1,WaHat2,WaHat3,WaHat4,WaHat5,WaHat6,uWall0,uWall1,mud0,mud1,muhat0,muhat1,x0,x1,x2,x3,x4,x5,
0,2.93074,0.739514,-0.0230663,-0.00698929,0.000130176,-0.00628601,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0207728,0.000625665,0.000130176,-0.00628601,0,7.27596e-12,4.30708,0.0158873,-0.0224042,0.721243,0,0,
0.00855716,2.93035,0.739544,-0.0266969,-0.00530205,0.000132474,-0.00628646,0.233801,0.232262,0.231235,0.231727,0.231939,0.231942,0.23194,0.100681,0.100681,0.100681,0.100681,0.100681,0.100681,0.100681,0.0229793,-0.000400447,0.000132474,-0.00628646,0,7.27596e-12,4.30709,0.0158725,-0.0227995,0.72129,0,0,
0.0167633,2.93017,0.739373,-0.0260372,-0.00765512,0.000134253,-0.00632673,0.265893,0.26289,0.260892,0.261852,0.262268,0.262272,0.262267,0.101577,0.101566,0.101558,0.101561,0.101564,0.101564,0.101564,0.0232911,0.000627934,0.000134253,-0.00632673,0,1.45519e-11,4.30706,0.0159545,-0.0229502,0.721026,0,0,
0.0250086,2.93043,0.738869,-0.0172097,-0.0158549,0.00013441,-0.00637827,0.298488,0.294,0.291015,0.292454,0.293073,0.293074,0.293069,0.102708,0.102675,0.102652,0.102662,0.102668,0.102668,0.102668,0.0183442,0.00569127,0.00013441,-0.00637827,7.27596e-12,1.45519e-11,4.30714,0.0159099,-0.0227766,0.720572,0,0,
0.0333645,2.9301,0.738512,-0.0207112,-0.0200375,0.000138149,-0.00644311,0.331355,0.325366,0.321386,0.323306,0.324133,0.324129,0.324126,0.104088,0.104022,0.103978,0.103998,0.104009,0.104009,0.104009,0.0185481,0.00990752,0.000138149,-0.00644311,2.54659e-11,-2.18279e-11,4.30718,0.0160422,-0.0231576,0.720064,0,0,
0.0415223,2.93037,0.737695,-0.0124936,-0.03217,0.000138299,-0.00651967,0.363332,0.355887,0.350941,0.353329,0.354352,0.354347,0.354347,0.105666,0.105556,0.105483,0.105517,0.105534,0.105534,0.105534,0.0139265,0.0183594,0.000138299,-0.00651967,1.81899e-11,-5.82077e-11,4.30718,0.0160422,-0.0228834,0.719246,0,0,
0.0499664,2.93046,0.737595,-0.00876502,-0.0289268,0.000139901,-0.00661578,0.396221,0.387278,0.381339,0.384206,0.385432,0.385427,0.385429,0.107528,0.107363,0.107253,0.107304,0.10733,0.10733,0.107329,0.010083,0.0195357,0.000139901,-0.00661578,-1.45519e-11,-5.82077e-11,4.3072,0.0159461,-0.0228114,0.719258,0,0,
0.058184,2.9297,0.73853,-0.0217266,-0.00710365,0.000148002,-0.00673875,0.428303,0.417899,0.410991,0.414329,0.415748,0.415749,0.415747,0.109567,0.109338,0.109184,0.109256,0.109291,0.109291,0.109291,0.0161397,0.00732201,0.000148002,-0.00673875,-4.00178e-11,-8.00355e-11,4.30732,0.0159088,-0.0237226,0.720235,0,0,
0.0668833,2.92954,0.738319,-0.0210412,-0.00993787,0.000151797,-0.00686066,0.46284,0.45086,0.442915,0.446766,0.448383,0.448382,0.448381,0.111958,0.11165,0.111444,0.11154,0.111587,0.111587,0.111587,0.0179497,0.00439473,0.000151797,-0.00686066,-6.54836e-11,-4.36557e-11,4.30733,0.0158773,-0.023891,0.72006,0,0,
0.0748839,2.92955,0.738111,-0.017786,-0.0122894,0.000155387,-0.00700305,0.494243,0.480832,0.471942,0.476258,0.478057,0.478058,0.478055,0.114386,0.113995,0.113733,0.113855,0.113914,0.113914,0.113914,0.0167164,0.00465637,0.000155388,-0.00700305,-6.91216e-11,-5.82077e-11,4.30739,0.0159063,-0.0239487,0.719819,0,0,
0.0833497,2.93026,0.737789,-0.00178241,-0.0163844,0.000153994,-0.00714631,0.527529,0.512604,0.502706,0.507517,0.509508,0.509512,0.509508,0.117173,0.116683,0.116356,0.116509,0.116583,0.116583,0.116583,0.00707447,0.00704473,0.000153995,-0.00714631,-8.36735e-11,-5.09317e-11,4.30739,0.0159063,-0.0232453,0.719497,0,0,
0.0917356,2.93008,0.737988,-0.00473651,-0.0100812,0.000157485,-0.00731948,0.560449,0.544025,0.533137,0.538439,0.540616,0.540617,0.540619,0.120161,0.119563,0.119164,0.119351,0.11944,0.11944,0.11944,0.00526794,0.00412885,0.000157485,-0.00731948,-8.73115e-11,-7.27596e-11,4.30722,0.0156207,-0.0232244,0.720024,0,0,
0.0999469,2.93003,0.736419,-0.0049885,-0.0376771,0.000161062,-0.0074795,0.592705,0.574812,0.562956,0.568743,0.571095,0.571099,0.571099,0.123304,0.12259,0.122114,0.122338,0.122444,0.122444,0.122443,0.00478261,0.0188832,0.000161062,-0.0074795,-7.27596e-11,-1.01863e-10,4.30714,0.0158263,-0.0231829,0.718218,0,0,
0.108378,2.92951,0.736524,-0.0139664,-0.0297425,0.000168125,-0.0076684,0.625736,0.60634,0.593496,0.599782,0.60231,0.602312,0.602314,0.126749,0.125906,0.125343,0.125609,0.125733,0.125733,0.125732,0.00977357,0.0196075,0.000168125,-0.0076684,-7.27596e-11,-9.45874e-11,4.30705,0.0158913,-0.023602,0.718249,0,0,
0.116882,2.92858,0.737545,-0.0291699,-0.00577831,0.000179231,-0.00788685,0.659416,0.638485,0.624634,0.631433,0.634132,0.634136,0.634139,0.130446,0.129462,0.128806,0.129116,0.12926,0.12926,0.129259,0.0203599,0.00590004,0.000179231,-0.00788685,-5.09317e-11,-1.09139e-10,4.30702,0.0158969,-0.0244966,0.719264,0,0,
0.125033,2.92854,0.737393,-0.0256171,-0.00772283,0.00018449,-0.00810685,0.6915,0.669106,0.654296,0.661584,0.664446,0.664451,0.664453,0.134205,0.133076,0.132324,0.13268,0.132844,0.132844,0.132844,0.022141,0.00191589,0.00018449,-0.00810685,-4.72937e-11,-9.45874e-11,4.30701,0.015917,-0.0245223,0.719088,0,0,
0.13325,2.92851,0.737204,-0.022157,-0.0100568,0.000189005,-0.00832759,0.723871,0.700004,0.684227,0.692015,0.695033,0.69504,0.695041,0.1382,0.136915,0.13606,0.136466,0.136651,0.136651,0.136651,0.0208004,0.001667,0.000189005,-0.00832759,-1.81899e-11,-8.00355e-11,4.30692,0.0160798,-0.0244408,0.718712,0,0,
0.141507,2.92843,0.736892,-0.0203042,-0.0143059,0.000195321,-0.0085645,0.756698,0.731339,0.714582,0.72288,0.726047,0.726058,0.726059,0.14242,0.140969,0.140004,0.140463,0.140671,0.140671,0.140671,0.0192405,0.00387996,0.000195321,-0.0085645,1.09139e-11,-5.82077e-11,4.30694,0.0160023,-0.0245485,0.71849,0,0,
0.149816,2.92833,0.736568,-0.0190284,-0.0181478,0.000201932,-0.00881322,0.789629,0.762774,0.745033,0.753845,0.757161,0.757174,0.757174,0.146876,0.145248,0.144166,0.144682,0.144913,0.144913,0.144913,0.0179401,0.00679605,0.000201932,-0.00881322,3.63798e-11,-5.09317e-11,4.30694,0.0160023,-0.0246491,0.718165,0,0,
0.158524,2.92767,0.737062,-0.0283677,-0.00574584,0.000214193,-0.0090868,0.824059,0.795641,0.776873,0.786225,0.789688,0.789706,0.789707,0.151764,0.149941,0.148729,0.149308,0.149565,0.149566,0.149566,0.0228876,0.000471812,0.000214193,-0.0090868,8.73115e-11,-4.36557e-11,4.307,0.0160092,-0.0253739,0.718651,0,0,
0.166633,2.92755,0.737428,-0.0264627,0.00189363,0.000222632,-0.00938565,0.856437,0.826543,0.806815,0.81668,0.820275,0.820292,0.820294,0.156526,0.154511,0.153172,0.153812,0.154096,0.154096,0.154096,0.0235746,-0.00644029,0.000222632,-0.00938565,1.45519e-10,-2.91038e-11,4.30704,0.0159573,-0.0255461,0.719077,0,0,
0.174929,2.92755,0.737125,-0.0223404,-0.00402904,0.000229343,-0.00966673,0.889401,0.858006,0.837306,0.847699,0.851421,0.851437,0.85144,0.161598,0.159378,0.157902,0.158609,0.158919,0.15892,0.15892,0.0214424,-0.00566716,0.000229343,-0.00966673,2.47383e-10,-4.36557e-11,4.30703,0.0159544,-0.0255375,0.718777,0,0,
0.183534,2.9272,0.737081,-0.0252776,-0.00420993,0.000240111,-0.00997068,0.923661,0.890707,0.868995,0.879941,0.883789,0.883803,0.883808,0.167069,0.164626,0.163003,0.163782,0.164121,0.164122,0.164122,0.0223747,-0.00542419,0.000240111,-0.00997068,3.34694e-10,-2.91038e-11,4.30706,0.0159106,-0.0259194,0.718783,0,0,
0.191666,2.92731,0.736585,-0.019373,-0.0127426,0.000247338,-0.0102905,0.956315,0.921877,0.899202,0.910682,0.914638,0.914654,0.914659,0.172443,0.16978,0.168011,0.168862,0.169229,0.16923,0.16923,0.0193136,-0.000575733,0.000247337,-0.0102905,4.36557e-10,-2.91038e-11,4.3071,0.015933,-0.0258479,0.718262,0,0,
0.200059,2.92637,0.737416,-0.0339416,0.00476828,0.000265022,-0.0106229,0.989914,0.953949,0.930285,0.942318,0.94638,0.946395,0.946402,0.17819,0.17529,0.173365,0.174294,0.17469,0.174691,0.174691,0.0266372,-0.00923162,0.000265021,-0.0106229,5.09317e-10,0,4.30715,0.016061,-0.026854,0.718946,0,0,
0.208237,2.92614,0.736797,-0.0330584,-0.00741572,0.000276912,-0.0109574,1.02281,0.985347,0.960716,0.973294,0.977453,0.977467,0.977474,0.183988,0.180848,0.178765,0.179772,0.180198,0.180199,0.180199,0.0288067,-0.00546641,0.000276911,-0.0109574,6.03904e-10,2.91038e-11,4.30723,0.016061,-0.0271769,0.718327,0,0,
0.216879,2.92608,0.736853,-0.0287664,-0.00515679,0.000287508,-0.0113077,1.05759,1.01855,0.992899,1.00606,1.01031,1.01033,1.01033,0.190318,0.186916,0.184659,0.185752,0.186211,0.186212,0.186212,0.0271235,-0.00562828,0.000287508,-0.0113077,7.13044e-10,7.27596e-11,4.30733,0.0159441,-0.0273476,0.718517,0,0,
0.224985,2.92591,0.736988,-0.0276405,-0.00187983,0.000297518,-0.0116888,1.09023,1.0497,1.02309,1.0368,1.04114,1.04116,1.04116,0.196455,0.192797,0.190372,0.19155,0.192039,0.19204,0.19204,0.0258609,-0.00780035,0.000297517,-0.0116888,7.78527e-10,1.30967e-10,4.30721,0.0159023,-0.0273814,0.7187,0,0,
0.233212,2.92592,0.73685,-0.0232988,-0.00415926,0.000306201,-0.0120534,1.12337,1.08134,1.05377,1.06804,1.07244,1.07247,1.07247,0.202873,0.198947,0.196344,0.197611,0.198132,0.198133,0.198133,0.0228825,-0.00749337,0.0003062,-0.0120534,8.73115e-10,2.32831e-10,4.30716,0.0158891,-0.0273209,0.718577,0,0,
0.241629,2.92565,0.737037,-0.0245957,2.10013e-07,0.000319315,-0.0124426,1.15762,1.11404,1.08547,1.10033,1.10479,1.10482,1.10482,0.209634,0.205424,0.202635,0.203996,0.20455,0.204551,0.204552,0.0225596,-0.0100319,0.000319314,-0.0124426,9.8953e-10,2.03727e-10,4.30718,0.0157913,-0.0276093,0.718877,0,0,
0.250026,2.9254,0.736123,-0.0254132,-0.0171436,0.000332804,-0.0128275,1.19173,1.14661,1.11704,1.13249,1.13701,1.13705,1.13704,0.216577,0.212076,0.209094,0.210552,0.21114,0.211141,0.211142,0.0229402,-0.00119264,0.000332803,-0.0128275,1.08412e-09,2.61934e-10,4.30719,0.0158991,-0.0278702,0.717839,0,0,
