time,eta0,eta1,etaDot0,etaDot1,uHat0,uHat1,WcHat0,WcHat1,WcHat2,WcHat3,WcHat4,WcHat5,WcHat6,WaHat0,WaHat1,WaHat2,WaHat3,WaHat4,WaHat5,WaHat6,uWall0,uWall1,mud0,mud1,muhat0,muhat1,x0,x1,x2,x3,x4,x5,
0,3.7678,0.760999,-0.000323292,0.0144286,-0.00759362,-0.012691,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-0.00653651,-0.0243941,-0.00759362,-0.012691,0,5.82077e-11,4.25161,0.0234194,0.878449,0.734066,0,0,
0.00835543,3.76816,0.761288,0.00637715,0.0175886,-0.00759705,-0.0126974,0.220772,0.219849,0.219433,0.219542,0.219499,0.219504,0.219499,0.10066,0.100661,0.10066,0.10066,0.100661,0.100661,0.100661,-0.0105722,-0.0263146,-0.00759705,-0.0126974,0,5.82077e-11,4.25162,0.0233916,0.878793,0.734388,0,0,
0.0162246,3.76831,0.761528,0.00826676,0.019437,-0.00764874,-0.0127862,0.239884,0.238111,0.237317,0.237525,0.237442,0.237452,0.237437,0.101424,0.101418,0.101414,0.101415,0.101416,0.101416,0.101416,-0.0129577,-0.0280333,-0.00764874,-0.0127862,7.27596e-12,5.82077e-11,4.25164,0.0233781,0.878934,0.734643,0,0,
0.0249399,3.76822,0.7616,0.00503935,0.0175765,-0.00770534,-0.012882,0.261488,0.258755,0.257532,0.257855,0.257726,0.257732,0.257716,0.102411,0.102392,0.102382,0.102384,0.102385,0.102385,0.102385,-0.0120057,-0.0276381,-0.00770534,-0.012882,2.18279e-11,-5.82077e-11,4.25163,0.0234422,0.878846,0.734641,0,0,
0.0333026,3.76829,0.761806,0.00561133,0.0186961,-0.00778027,-0.0130094,0.282193,0.278539,0.276909,0.277339,0.277167,0.277163,0.277155,0.103512,0.103473,0.103453,0.103458,0.103458,0.103458,0.103458,-0.0120182,-0.0282128,-0.00778027,-0.0130094,6.54836e-11,-6.40284e-10,4.2516,0.0234402,0.878955,0.73485,0,0,
0.0414769,3.76838,0.762052,0.0064023,0.0204286,-0.00786327,-0.0131495,0.302256,0.297713,0.295695,0.296227,0.296001,0.295995,0.295995,0.104731,0.104665,0.104634,0.104641,0.104641,0.104641,0.104641,-0.0125264,-0.0294921,-0.00786327,-0.0131495,5.09317e-11,-1.28057e-09,4.25158,0.023514,0.879059,0.735011,0,0,
0.0499329,3.76839,0.76225,0.00560586,0.0209028,-0.00795383,-0.0133047,0.322985,0.317523,0.315105,0.31574,0.315461,0.315451,0.31546,0.106133,0.106034,0.105987,0.105998,0.105997,0.105997,0.105997,-0.0122997,-0.0303238,-0.00795383,-0.0133047,-3.63798e-11,-1.68802e-09,4.25159,0.0235045,0.879063,0.73522,0,0,
0.0583135,3.76849,0.762363,0.00655798,0.019721,-0.00805856,-0.0134818,0.343464,0.337095,0.334286,0.335024,0.334683,0.334685,0.334679,0.107666,0.107527,0.107462,0.107478,0.107476,0.107476,0.107475,-0.0128199,-0.0300565,-0.00805856,-0.0134818,-1.09139e-10,-1.80444e-09,4.25159,0.0234426,0.879154,0.735404,0,0,
0.0665303,3.76849,0.762585,0.00560694,0.0208325,-0.00817182,-0.0136747,0.364028,0.356749,0.353554,0.354397,0.353987,0.353987,0.353983,0.109307,0.109123,0.109037,0.109058,0.109054,0.109054,0.109054,-0.0125428,-0.0307078,-0.00817182,-0.0136747,-1.74623e-10,-1.22236e-09,4.2516,0.0234759,0.879156,0.735587,0,0,
0.0745393,3.76845,0.762449,0.00410518,0.0152698,-0.00829217,-0.0138754,0.383938,0.375777,0.372214,0.373156,0.372676,0.372679,0.372671,0.11104,0.110806,0.110697,0.110724,0.110718,0.110718,0.110718,-0.0116734,-0.0278534,-0.00829217,-0.0138754,-1.81899e-10,-1.57161e-09,4.2516,0.0234206,0.879111,0.735515,0,0,
0.0835242,3.76855,0.762569,0.00526423,0.014948,-0.0084206,-0.0140905,0.406682,0.397513,0.393531,0.394591,0.394024,0.394032,0.394021,0.113129,0.112831,0.112694,0.112728,0.112719,0.112719,0.112719,-0.012091,-0.0267414,-0.0084206,-0.0140905,-2.03727e-10,-1.57161e-09,4.25161,0.0234557,0.879199,0.735595,0,0,
0.0912938,3.76845,0.763086,0.00267355,0.0222574,-0.00857323,-0.0143576,0.426216,0.416182,0.411844,0.413005,0.412361,0.412362,0.412366,0.115076,0.114718,0.114553,0.114595,0.114583,0.114583,0.114583,-0.0108121,-0.0307079,-0.00857323,-0.0143576,-2.32831e-10,-1.86265e-09,4.25161,0.0234557,0.879097,0.736112,0,0,
0.100415,3.76843,0.763193,0.00189455,0.0204174,-0.00871594,-0.0146006,0.449247,0.438193,0.433444,0.434722,0.433977,0.433984,0.433982,0.117504,0.117067,0.116868,0.116919,0.116903,0.116903,0.116903,-0.00997524,-0.0312433,-0.00871594,-0.0146006,-2.18279e-10,-2.56114e-09,4.25162,0.023392,0.879074,0.736293,0,0,
0.108196,3.76853,0.763132,0.00345981,0.016409,-0.00889482,-0.0148961,0.468799,0.456881,0.451791,0.453168,0.452333,0.452335,0.45234,0.119717,0.119206,0.118975,0.119034,0.119014,0.119014,0.119014,-0.0107011,-0.02929,-0.00889482,-0.0148961,-1.81899e-10,-2.2701e-09,4.25162,0.0234441,0.879175,0.736171,0,0,
0.116663,3.76835,0.763429,-0.000451299,0.0193635,-0.00905496,-0.015173,0.490767,0.477875,0.472406,0.473897,0.472951,0.472954,0.472962,0.122252,0.121656,0.121387,0.121456,0.121431,0.121432,0.121431,-0.00880213,-0.0304402,-0.00905496,-0.015173,-1.38243e-10,-2.38651e-09,4.25161,0.0234616,0.878999,0.736448,0,0,
0.125061,3.76843,0.763414,0.000951772,0.0160293,-0.00924114,-0.0154834,0.512472,0.498619,0.492781,0.494383,0.493323,0.493329,0.493333,0.12491,0.124223,0.123914,0.123993,0.123963,0.123963,0.123963,-0.00900746,-0.0291206,-0.00924114,-0.0154834,-9.45874e-11,-2.21189e-09,4.25161,0.0234616,0.87907,0.736433,0,0,
0.133172,3.76862,0.763491,0.00448126,0.0150657,-0.00943809,-0.015812,0.533344,0.518568,0.512385,0.514095,0.512913,0.512922,0.512924,0.127613,0.126831,0.126481,0.126572,0.126536,0.126536,0.126536,-0.0112247,-0.0282726,-0.00943809,-0.015812,-7.27596e-12,-1.86265e-09,4.25158,0.0234137,0.879309,0.736566,0,0,
