time,eta0,eta1,etaDot0,etaDot1,uHat0,uHat1,WcHat0,WcHat1,WcHat2,WcHat3,WcHat4,WcHat5,WcHat6,WaHat0,WaHat1,WaHat2,WaHat3,WaHat4,WaHat5,WaHat6,uWall0,uWall1,mud0,mud1,muhat0,muhat1,x0,x1,x2,x3,x4,x5,
0,2.83285,0.858889,9.74227e-05,0.000389396,-0.00376688,-0.0163268,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,-0.00348057,-0.015043,-0.00376688,-0.0163268,0,0,3.86057,0.00588833,0.393197,0.852118,0,0,
0.00865816,2.83264,0.859169,-0.00386952,0.00563065,-0.00376526,-0.0163287,0.218411,0.217613,0.217057,0.217318,0.217311,0.217314,0.217312,0.100681,0.100681,0.100681,0.10068,0.100681,0.100681,0.100681,-0.00107391,-0.0182226,-0.00376526,-0.0163287,0,0,3.86053,0.00603699,0.393034,0.852227,0,0,
0.0167558,2.83264,0.859298,-0.00327503,0.00716092,-0.00379215,-0.0164397,0.235423,0.233888,0.232818,0.233321,0.233309,0.233314,0.233308,0.101445,0.10144,0.101436,0.101437,0.101438,0.101438,0.101438,-0.000682439,-0.0201638,-0.00379215,-0.0164397,0,2.91038e-11,3.8604,0.00611636,0.393184,0.852264,0,0,
0.02526,2.8329,0.859112,0.00197897,0.00252409,-0.00382233,-0.0165639,0.253461,0.251145,0.249529,0.250289,0.250272,0.250274,0.250267,0.10237,0.102354,0.102341,0.102346,0.102348,0.102348,0.102348,-0.003549,-0.0182686,-0.00382233,-0.0165639,2.18279e-11,5.82077e-11,3.86049,0.00597386,0.393332,0.852242,0,0,
0.0333545,2.83316,0.859466,0.0065285,0.00869175,-0.00385915,-0.0167222,0.270616,0.267557,0.265423,0.266427,0.266405,0.266401,0.266398,0.103374,0.103341,0.103317,0.103326,0.10333,0.10333,0.10333,-0.00723801,-0.0212102,-0.00385915,-0.0167222,4.36557e-11,-8.73115e-11,3.86053,0.00591937,0.393554,0.852659,0,0,
0.042034,2.83296,0.859222,0.00164988,0.00263424,-0.00389398,-0.0168782,0.288875,0.285029,0.282344,0.283606,0.283574,0.28357,0.28357,0.104574,0.104519,0.104477,0.104494,0.104498,0.104498,0.104498,-0.00581112,-0.0188959,-0.00389398,-0.0168782,4.36557e-11,-2.32831e-10,3.86054,0.00589965,0.393333,0.852437,0,0,
0.0502977,2.83289,0.859163,0.000143161,0.00113053,-0.00393748,-0.0170685,0.30623,0.301635,0.298429,0.299935,0.299892,0.299887,0.299891,0.105841,0.105759,0.105698,0.105723,0.105728,0.105728,0.105728,-0.00445806,-0.0172923,-0.00393748,-0.0170685,-7.27596e-12,-2.91038e-10,3.86054,0.00589965,0.393266,0.852378,0,0,
0.0586987,2.83286,0.859302,-0.000377078,0.00355176,-0.00398416,-0.0172733,0.323892,0.318535,0.314799,0.316556,0.316498,0.316499,0.316497,0.107249,0.107134,0.107048,0.107084,0.10709,0.10709,0.10709,-0.00368819,-0.0182176,-0.00398416,-0.0172733,-5.82077e-11,-3.49246e-10,3.86051,0.00588927,0.39328,0.852529,0,0,
0.0670227,2.83259,0.859621,-0.00532462,0.00894072,-0.00403306,-0.0175039,0.341667,0.335544,0.331279,0.333291,0.333212,0.333211,0.333209,0.108763,0.108609,0.108496,0.108544,0.108551,0.108551,0.108551,-0.000596441,-0.0217892,-0.00403306,-0.0175039,-1.09139e-10,-2.32831e-10,3.86051,0.00588927,0.393011,0.852848,0,0,
0.0752221,2.83258,0.860154,-0.00470844,0.017461,-0.00408987,-0.0177544,0.359061,0.352188,0.347407,0.349668,0.349566,0.349567,0.349563,0.110372,0.110175,0.110031,0.110093,0.110101,0.110101,0.110101,0.000158209,-0.0281481,-0.00408987,-0.0177544,-1.16415e-10,-2.61934e-10,3.86037,0.00591172,0.393159,0.853356,0,0,
