time,z0,z1,zDot0,zDot1,chased,thHat00,thHat10,thHat20,thHat30,thHat01,thHat11,thHat21,thHat31,Sz0,Sz0,Sz1,Sz2,Sz3,
0.00838681,2.34321,-0.0313463,0.000354372,-0.00150849,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,5.15295e-17,9.2383e-06,0.534619,7.41058e-05,
0.0165889,2.34324,-0.0312878,0.000791105,-0.000196284,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,5.05832e-17,9.05602e-06,0.534539,7.46178e-05,
0.0245424,2.34326,-0.0312545,0.00100939,0.000441622,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,5.47721e-17,9.76615e-06,0.534336,7.21387e-05,
0.0334796,2.34319,-0.0313524,-0.000459204,-0.00151184,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,4.65806e-17,9.79606e-06,0.534459,6.66079e-05,
0.0418225,2.34318,-0.0312158,-0.000595905,0.00128386,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,4.67947e-17,9.8264e-06,0.534476,6.65986e-05,
0.0501352,2.3433,-0.0313365,0.00182087,-0.00115849,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,4.63543e-17,9.43546e-06,0.534352,6.85702e-05,
0.0583343,2.34322,-0.031212,-6.97022e-05,0.00131824,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,3.95849e-17,9.35476e-06,0.534402,6.40001e-05,
0.0667753,2.34323,-0.0312987,0.000121236,-0.000512389,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,3.94736e-17,9.33648e-06,0.534391,6.40089e-05,
0.0747419,2.34326,-0.0312363,0.000706685,0.000706926,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,4.33392e-17,8.69836e-06,0.534037,7.08507e-05,
0.0835737,2.34312,-0.0312915,-0.00211044,-0.000463418,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,3.68953e-17,8.75055e-06,0.534201,6.53549e-05,
0.0913995,2.34307,-0.0313372,-0.00276695,-0.001233,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,3.9103e-17,8.13564e-06,0.533863,7.12342e-05,
