time,eta0,eta1,etaDot0,etaDot1,uHat0,uHat1,WcHat0,WcHat1,WcHat2,WcHat3,WcHat4,WcHat5,WcHat6,WaHat0,WaHat1,WaHat2,WaHat3,WaHat4,WaHat5,WaHat6,uWall0,uWall1,mud0,mud1,muhat0,muhat1,x0,x1,x2,x3,x4,x5,
0,3.34537,0.891193,-0.017881,0.0168093,-0.00230484,-0.0099018,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0139354,-0.0239823,-0.00230484,-0.0099018,0,2.91038e-11,4.34319,-0.0312855,0.350703,0.927171,0,0,
0.00839707,3.34518,0.891543,-0.0187226,0.0206948,-0.00230347,-0.00990669,0.241154,0.239174,0.238107,0.238767,0.238761,0.238764,0.238762,0.100664,0.100664,0.100664,0.100664,0.100664,0.100664,0.100664,0.0144437,-0.0263362,-0.00230347,-0.00990669,0,0,4.34321,-0.0313463,0.350481,0.927591,0,0,
0.0165797,3.34528,0.891495,-0.0140619,0.0166741,-0.00231924,-0.00997129,0.280726,0.276841,0.27475,0.276045,0.276036,0.276042,0.276036,0.101607,0.101593,0.101585,0.10159,0.101591,0.101591,0.101591,0.0119072,-0.0247896,-0.00231924,-0.00997129,-3.63798e-12,0,4.34324,-0.0312878,0.35055,0.927476,0,0,
0.0245554,3.34503,0.891601,-0.0164863,0.016181,-0.002339,-0.0100644,0.319733,0.313971,0.31087,0.312793,0.31278,0.312782,0.312774,0.102802,0.10276,0.102737,0.10275,0.102752,0.102752,0.102752,0.012388,-0.024001,-0.002339,-0.0100644,1.45519e-11,0,4.34324,-0.0312878,0.350306,0.927582,0,0,
0.0334921,3.34512,0.891798,-0.0120307,0.0171965,-0.00236632,-0.0101819,0.363327,0.355467,0.35124,0.353863,0.353845,0.353838,0.353835,0.104441,0.104355,0.104307,0.104335,0.104337,0.104337,0.104337,0.00997378,-0.0243689,-0.00236632,-0.0101819,4.36557e-11,-4.36557e-11,4.34326,-0.0312545,0.350369,0.927741,0,0,
0.0418292,3.34488,0.89193,-0.0146175,0.0169771,-0.00240188,-0.0103403,0.403824,0.394019,0.388746,0.39202,0.391988,0.391981,0.391981,0.106283,0.106138,0.106059,0.106106,0.106109,0.106109,0.106109,0.0105667,-0.0244698,-0.00240188,-0.0103403,4.00178e-11,-1.30967e-10,4.34318,-0.0312158,0.350222,0.927828,0,0,
0.0501441,3.34499,0.89221,-0.0101877,0.0195644,-0.00244291,-0.0105225,0.44404,0.432303,0.425995,0.429912,0.429866,0.429859,0.429863,0.108405,0.108189,0.108071,0.108141,0.108146,0.108146,0.108145,0.00821137,-0.0261024,-0.00244291,-0.0105225,-2.54659e-11,-1.74623e-10,4.3433,-0.0313365,0.350194,0.928247,0,0,
0.0583431,3.34489,0.892396,-0.0106476,0.0200288,-0.00248929,-0.0107278,0.483746,0.470105,0.462777,0.467332,0.467264,0.467264,0.467261,0.110776,0.110476,0.110311,0.110409,0.110415,0.110415,0.110415,0.00758544,-0.0270846,-0.00248929,-0.0107278,-8.00355e-11,-1.89175e-10,4.3433,-0.0313365,0.350086,0.928433,0,0,
0.06682,3.34464,0.892687,-0.0134928,0.022301,-0.00254064,-0.0109569,0.525562,0.509914,0.501518,0.506752,0.506647,0.506645,0.506644,0.113507,0.113106,0.112887,0.113018,0.113024,0.113024,0.113024,0.00893919,-0.0288921,-0.00254064,-0.0109569,-1.30967e-10,-1.01863e-10,4.34323,-0.0312987,0.349933,0.92868,0,0,
0.0747388,3.34469,0.892825,-0.0107834,0.0215985,-0.0026011,-0.0112183,0.564324,0.546815,0.537435,0.543298,0.543153,0.543153,0.54315,0.116333,0.115824,0.115547,0.115713,0.115721,0.11572,0.11572,0.00786746,-0.029291,-0.0026011,-0.0112183,-1.38243e-10,-1.30967e-10,4.34326,-0.0312363,0.349937,0.928747,0,0,
0.0835835,3.34442,0.893083,-0.0141101,0.0228779,-0.00266257,-0.0114911,0.608085,0.588473,0.577991,0.584572,0.584365,0.584369,0.584365,0.11977,0.119128,0.118777,0.118988,0.118996,0.118996,0.118996,0.00932002,-0.0303426,-0.00266257,-0.0114911,-1.60071e-10,-1.45519e-10,4.34312,-0.0312915,0.349829,0.929068,0,0,
0.0914011,3.34433,0.893186,-0.0136716,0.0215013,-0.00273813,-0.0118201,0.646602,0.625141,0.613694,0.620908,0.620641,0.620643,0.620645,0.123086,0.122313,0.121891,0.122145,0.122154,0.122154,0.122154,0.00957895,-0.0301171,-0.00273813,-0.0118201,-1.74623e-10,-1.45519e-10,4.34307,-0.0313372,0.349803,0.929224,0,0,
0.100294,3.3443,0.893532,-0.0119216,0.0244427,-0.0028104,-0.0121401,0.690636,0.66706,0.654517,0.662462,0.66211,0.662117,0.662117,0.127136,0.126198,0.125688,0.125997,0.126006,0.126005,0.126005,0.00862383,-0.0319247,-0.0028104,-0.0121401,-1.56433e-10,-2.32831e-10,4.34314,-0.0312893,0.349685,0.929514,0,0,
