time,eta0,eta1,etaDot0,etaDot1,uHat0,uHat1,WcHat0,WcHat1,WcHat2,WcHat3,WcHat4,WcHat5,WcHat6,WaHat0,WaHat1,WaHat2,WaHat3,WaHat4,WaHat5,WaHat6,uWall0,uWall1,mud0,mud1,muhat0,muhat1,x0,x1,x2,x3,x4,x5,
0,2.34009,0.957349,7.0855e-06,0.053201,0.0029897,-0.00638673,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.00241223,-0.0476024,0.0216013,-0.00228134,-0.0186116,-0.00410539,4.57934,-0.483629,-5.03727,0.531992,4.34009,0.957349,
0.00883934,2.33866,0.956638,-0.027248,0.0306725,0.00299607,-0.00638648,0.21168,0.210919,0.208767,0.211366,0.212922,0.210796,0.210156,0.101222,0.101224,0.101226,0.101223,0.101221,0.101224,0.101224,0.0173827,-0.0354359,0.0216015,-0.00228414,-0.0186055,-0.00410234,4.57939,-0.484224,-5.03733,0.532647,4.33866,0.956638,
0.0166577,2.33797,0.956344,-0.0359754,0.0209464,0.00303541,-0.00645986,0.222706,0.221143,0.217039,0.222095,0.225054,0.220978,0.219744,0.102423,0.102417,0.102397,0.10242,0.102435,0.102415,0.102409,0.0263681,-0.0266588,0.0218646,-0.00230852,-0.0188292,-0.00415134,4.57932,-0.483496,-5.03707,0.531826,4.33778,0.956364,
0.025063,2.33741,0.955993,-0.0407855,0.0111047,0.00307399,-0.00653781,0.234557,0.232213,0.22597,0.233653,0.238177,0.231933,0.230073,0.103836,0.103811,0.103743,0.103825,0.103875,0.103808,0.103787,0.0320341,-0.0185132,0.0221222,-0.00233894,-0.0190482,-0.00419887,4.57939,-0.484173,-5.03696,0.532552,4.33705,0.956032,
0.0333037,2.33714,0.95586,-0.0395356,0.00691436,0.00311685,-0.00662313,0.246336,0.243178,0.23486,0.245166,0.251229,0.242806,0.240346,0.105348,0.105296,0.105154,0.105326,0.105429,0.105289,0.105247,0.0334691,-0.0134488,0.0224232,-0.00236743,-0.0193063,-0.0042557,4.57932,-0.483492,-5.03671,0.531783,4.3366,0.955918,
0.0425721,2.33722,0.954969,-0.0308707,-0.0116433,0.00316156,-0.00671759,0.259473,0.255393,0.244696,0.257915,0.265697,0.254908,0.251775,0.107188,0.107095,0.106843,0.107151,0.107335,0.107083,0.107008,0.0295858,-0.0020067,0.0227446,-0.00240471,-0.019583,-0.00431287,4.57939,-0.48418,-5.03659,0.532521,4.33649,0.955047,
0.0502475,2.33722,0.955539,-0.0265711,0.000286947,0.00321552,-0.00683213,0.270497,0.265643,0.252955,0.268598,0.277852,0.265067,0.261373,0.10884,0.108702,0.108334,0.108785,0.109054,0.108685,0.108576,0.0259721,-0.00407483,0.023134,-0.00244245,-0.0199185,-0.00438968,4.57932,-0.483505,-5.03631,0.531756,4.33628,0.955639,
0.0582548,2.33658,0.956336,-0.0343809,0.0147786,0.00326736,-0.00694247,0.282194,0.276525,0.26172,0.279953,0.290754,0.275894,0.271548,0.110672,0.11048,0.109967,0.110596,0.11097,0.110456,0.110305,0.0286675,-0.0124264,0.0234827,-0.00248271,-0.0202154,-0.00445976,4.57938,-0.484194,-5.0362,0.532495,4.33546,0.956455,
0.0670028,2.33635,0.955783,-0.0330511,0.00182448,0.00332238,-0.00705544,0.294887,0.288374,0.271257,0.292301,0.304794,0.287597,0.282579,0.112801,0.112539,0.111843,0.112697,0.113204,0.112507,0.112302,0.0290326,-0.00878864,0.0238686,-0.00252478,-0.0205463,-0.00453067,4.57941,-0.484455,-5.03604,0.532762,4.33504,0.955922,
0.0747777,2.33767,0.955177,-0.00421642,-0.00951054,0.00337792,-0.00718035,0.306605,0.299255,0.280032,0.303664,0.31769,0.298395,0.29275,0.114812,0.114479,0.113597,0.114679,0.115323,0.114438,0.114179,0.0143857,-0.00170609,0.0243153,-0.00256745,-0.0209374,-0.0046129,4.57933,-0.483603,-5.03575,0.531803,4.33616,0.955337,
0.0832963,2.3373,0.954134,-0.0105529,-0.0276194,0.0034387,-0.00730334,0.319798,0.311501,0.289915,0.316494,0.332213,0.310563,0.304218,0.117135,0.116716,0.115605,0.116967,0.117779,0.116664,0.116338,0.0122738,0.0101105,0.0247371,-0.00261531,-0.0212984,-0.00468803,4.57938,-0.484242,-5.03561,0.532486,4.3356,0.954315,
0.0917674,2.3364,0.95388,-0.0259245,-0.0280091,0.00351111,-0.00744709,0.333209,0.323967,0.299973,0.329527,0.347006,0.322923,0.315915,0.119579,0.119063,0.117698,0.119372,0.120369,0.119,0.118599,0.01948,0.0145303,0.0252234,-0.00266789,-0.0217123,-0.00477921,4.57941,-0.484476,-5.03544,0.532721,4.33448,0.954082,
0.0998094,2.33738,0.954323,-0.00400092,-0.0156616,0.00357736,-0.00760077,0.346288,0.336085,0.309755,0.34222,0.361368,0.334979,0.327279,0.122027,0.121409,0.119777,0.121779,0.12297,0.121334,0.120856,0.0108245,0.00973789,0.025734,-0.00272225,-0.0221566,-0.00487852,4.57942,-0.484566,-5.03524,0.532797,4.33525,0.954548,
0.107817,2.33753,0.954553,-0.000571148,-0.00910689,0.00364769,-0.00775311,0.359707,0.348555,0.319796,0.355185,0.376115,0.347336,0.338959,0.124587,0.123857,0.121936,0.124293,0.125695,0.12377,0.123207,0.00594124,0.00452293,0.0262445,-0.00277628,-0.0225968,-0.00497682,4.57943,-0.484594,-5.03504,0.532807,4.33519,0.954801,
0.116285,2.3376,0.954675,0.000828816,-0.00536244,0.00372154,-0.0079114,0.373825,0.36162,0.330362,0.368914,0.391625,0.36033,0.35122,0.127428,0.12657,0.124316,0.127082,0.128726,0.126468,0.125809,0.00347159,0.000588548,0.0267775,-0.00283252,-0.023056,-0.00507887,4.57943,-0.484594,-5.03483,0.532785,4.33505,0.954944,
0.125006,2.33729,0.954848,-0.00527352,-0.00115503,0.00380481,-0.0080793,0.388812,0.375469,0.341608,0.383508,0.408112,0.374138,0.364238,0.130496,0.129494,0.126869,0.130091,0.132004,0.129376,0.128609,0.0057655,-0.00312093,0.0273677,-0.00288706,-0.0235628,-0.00519225,4.57932,-0.483288,-5.03447,0.531324,4.33451,0.955141,
0.133025,2.3365,0.953641,-0.0191346,-0.0232835,0.00389837,-0.0082659,0.40301,0.388628,0.352235,0.397295,0.423715,0.387234,0.376593,0.133453,0.132307,0.129316,0.13299,0.13517,0.132175,0.131301,0.0137986,0.00686023,0.0280051,-0.00295911,-0.0241067,-0.00530678,4.57938,-0.484112,-5.03431,0.532205,4.33348,0.953959,
0.141943,2.33563,0.953637,-0.0324104,-0.0193783,0.00398894,-0.00844912,0.418578,0.403133,0.363899,0.412442,0.440894,0.401619,0.390146,0.136888,0.13557,0.132144,0.136356,0.138852,0.135421,0.13442,0.0236938,0.00838491,0.0286186,-0.00302575,-0.0246296,-0.00542337,4.5794,-0.484431,-5.0341,0.532531,4.33239,0.95398,
0.149972,2.33524,0.955071,-0.0347517,0.00986603,0.0040902,-0.00866244,0.433201,0.416721,0.374872,0.426697,0.457014,0.415123,0.402873,0.140118,0.138635,0.134789,0.13952,0.14232,0.13847,0.137346,0.02858,-0.00634486,0.0293298,-0.00309542,-0.0252396,-0.00556702,4.57934,-0.483591,-5.03378,0.531581,4.33175,0.95544,
0.158411,2.33456,0.953583,-0.0419536,-0.0194598,0.00418747,-0.00884923,0.448558,0.430946,0.386375,0.441665,0.473926,0.429288,0.416232,0.143652,0.141986,0.137672,0.142981,0.146121,0.141802,0.140541,0.0341176,0.00341098,0.0299982,-0.00316375,-0.0258107,-0.00568548,4.57931,-0.483279,-5.03352,0.531213,4.33084,0.953977,
0.166326,2.33571,0.955013,-0.0150428,0.00948015,0.00428269,-0.00907303,0.463354,0.444643,0.397502,0.456125,0.490253,0.442918,0.429089,0.1471,0.14525,0.140471,0.146355,0.149832,0.145049,0.143652,0.0222638,-0.00803525,0.0307291,-0.00323982,-0.0264464,-0.00583321,4.5793,-0.483158,-5.03325,0.531053,4.33172,0.955433,
0.175061,2.33656,0.955499,0.00371574,0.0171338,0.00437677,-0.00928642,0.480581,0.460561,0.410421,0.472891,0.509184,0.458789,0.444069,0.151041,0.148979,0.143661,0.150214,0.154081,0.148757,0.147203,0.0082471,-0.0163647,0.0314415,-0.00331449,-0.0270647,-0.00597193,4.5793,-0.483122,-5.033,0.530987,4.33234,0.955945,
0.183525,2.33681,0.955307,0.0078125,0.0107925,0.00448874,-0.00952581,0.497906,0.476558,0.423416,0.489763,0.528213,0.474735,0.459151,0.155019,0.152737,0.146867,0.154107,0.158373,0.152496,0.150779,0.0010771,-0.0162519,0.0322555,-0.00339998,-0.0277668,-0.00612583,4.5793,-0.483106,-5.03273,0.530941,4.33231,0.955782,
0.19227,2.3351,0.955149,-0.0258429,0.00601922,0.00461436,-0.00976749,0.51588,0.493195,0.436901,0.507321,0.547976,0.491304,0.474782,0.159295,0.156772,0.150301,0.15829,0.162992,0.15651,0.154617,0.0159254,-0.0138751,0.0330762,-0.0034863,-0.0284618,-0.00628119,4.5793,-0.48311,-5.03245,0.530917,4.33033,0.955654,
0.199993,2.3347,0.955131,-0.0294572,0.0048493,0.00474029,-0.010028,0.532003,0.508142,0.449011,0.523058,0.565754,0.506184,0.488833,0.16322,0.160473,0.153443,0.16213,0.167235,0.160192,0.158135,0.023319,-0.012547,0.0339577,-0.00357899,-0.0292174,-0.00644905,4.5793,-0.48311,-5.03216,0.530886,4.32964,0.955666,
0.208697,2.33549,0.955458,-0.00987255,0.0102102,0.00484861,-0.010277,0.550614,0.525406,0.463002,0.541212,0.586274,0.52335,0.505024,0.167793,0.164781,0.157093,0.166602,0.172183,0.164477,0.162228,0.0159554,-0.0148961,0.034767,-0.00367158,-0.0299184,-0.00660542,4.57937,-0.484106,-5.03199,0.531955,4.33016,0.95602,
0.216651,2.33552,0.954936,-0.00792252,-0.000845893,0.00498001,-0.010552,0.568227,0.541658,0.476212,0.558421,0.605614,0.539597,0.520327,0.172127,0.168861,0.160543,0.170841,0.176877,0.168536,0.166102,0.0123084,-0.0101984,0.0357085,-0.00377079,-0.0307285,-0.00678124,4.57937,-0.484106,-5.03168,0.531923,4.32989,0.95553,
0.225084,2.33526,0.953597,-0.0115187,-0.0257758,0.00510684,-0.0108089,0.58711,0.559136,0.490386,0.576845,0.626391,0.557039,0.536728,0.176879,0.17333,0.164315,0.175488,0.182027,0.172983,0.170345,0.0128861,0.00436022,0.0366007,-0.00386737,-0.0314938,-0.00694149,4.57941,-0.484434,-5.03144,0.532253,4.32935,0.954221,
0.2331,2.33444,0.955532,-0.0248391,0.0137099,0.00524945,-0.0111108,0.605535,0.576228,0.504202,0.594794,0.646668,0.574037,0.55278,0.181552,0.177722,0.168015,0.180057,0.187094,0.177354,0.174511,0.0201148,-0.011085,0.0375778,-0.00396884,-0.0323284,-0.00714195,4.5794,-0.484242,-5.03112,0.53201,4.32822,0.956189,
0.241536,2.33409,0.956354,-0.0274265,0.0269899,0.00538608,-0.0113955,0.625027,0.594289,0.518845,0.613869,0.668136,0.592051,0.569701,0.186632,0.182493,0.172029,0.185023,0.192607,0.182102,0.179036,0.0241509,-0.0238099,0.0385377,-0.00406407,-0.0331516,-0.00733145,4.57934,-0.483532,-5.03075,0.531196,4.32757,0.957043,
0.24986,2.33459,0.955044,-0.0139271,-0.00179152,0.00552842,-0.0116943,0.644903,0.612646,0.533735,0.633304,0.689949,0.610377,0.586963,0.191809,0.187354,0.176109,0.190084,0.198229,0.186939,0.183642,0.0187454,-0.0134985,0.0395813,-0.0041739,-0.0340529,-0.00752045,4.57934,-0.483532,-5.03042,0.531162,4.32774,0.955767,
0.258332,2.33476,0.953703,-0.00851554,-0.0267645,0.00567582,-0.011998,0.665629,0.631759,0.549258,0.653461,0.712666,0.629462,0.604946,0.197244,0.192453,0.180384,0.195397,0.204134,0.192014,0.188473,0.0139683,0.00313098,0.0406442,-0.0042856,-0.0349684,-0.0077124,4.57933,-0.483514,-5.03009,0.531107,4.32758,0.954461,
0.26683,2.33397,0.95549,-0.0220144,0.0111826,0.00583836,-0.0123403,0.687001,0.651543,0.565343,0.674319,0.736235,0.649152,0.623554,0.202874,0.19773,0.184802,0.2009,0.210253,0.197268,0.193471,0.019361,-0.0109072,0.0417594,-0.00440056,-0.0359211,-0.0079397,4.57931,-0.483248,-5.02972,0.530779,4.32645,0.956284,
0.274702,2.33363,0.95622,-0.0250408,0.0229073,0.00600369,-0.0126964,0.707153,0.670182,0.580463,0.694018,0.758407,0.667689,0.641128,0.208259,0.202776,0.189022,0.206163,0.21611,0.202291,0.198248,0.022964,-0.0222853,0.0429147,-0.00453001,-0.036911,-0.00816635,4.57938,-0.484102,-5.02944,0.53168,4.32575,0.957052,
0.282885,2.33404,0.954615,-0.0135765,-0.010292,0.00615442,-0.0130036,0.728643,0.690081,0.596595,0.715033,0.782058,0.687536,0.659815,0.214021,0.208171,0.193527,0.211794,0.22238,0.207661,0.203355,0.0184612,-0.00919174,0.0440182,-0.00464033,-0.0378638,-0.0083633,4.57932,-0.483477,-5.02904,0.530958,4.32583,0.955482,
0.291894,2.33402,0.954332,-0.0115418,-0.0139644,0.0063207,-0.0133577,0.753054,0.71262,0.614919,0.738889,0.808895,0.71006,0.681058,0.220551,0.214284,0.198626,0.218176,0.229489,0.213746,0.209139,0.0157518,-0.00268691,0.0451994,-0.00477167,-0.0388787,-0.00858603,4.57939,-0.484197,-5.02875,0.531712,4.32545,0.955237,
0.299857,2.33395,0.954342,-0.011295,-0.0117216,0.00650926,-0.0137566,0.774936,0.73277,0.631334,0.760297,0.832891,0.730188,0.700058,0.226514,0.219862,0.203273,0.224002,0.235983,0.219299,0.214417,0.0147267,-0.00172737,0.0465372,-0.00491523,-0.040028,-0.00884132,4.57941,-0.484454,-5.02838,0.531951,4.32497,0.95529,
0.308742,2.33246,0.953101,-0.0377361,-0.0333878,0.00669467,-0.0141075,0.799837,0.755752,0.650045,0.784664,0.860282,0.753182,0.721685,0.233357,0.22626,0.208598,0.230691,0.243439,0.22567,0.220469,0.0283503,0.0098524,0.047758,-0.00504499,-0.0410634,-0.00906252,4.57942,-0.484554,-5.02801,0.532022,4.32311,0.954088,
0.316765,2.33309,0.953243,-0.0205275,-0.0258614,0.00688543,-0.0145239,0.822905,0.777051,0.667375,0.807263,0.885637,0.774473,0.741708,0.239727,0.232213,0.213548,0.236916,0.250382,0.231598,0.226099,0.0243872,0.00982355,0.0491585,-0.00519304,-0.042273,-0.00933086,4.57943,-0.484586,-5.02759,0.532013,4.32332,0.954275,
0.32519,2.3338,0.954142,-0.00411884,-0.00503616,0.00706057,-0.0149086,0.847277,0.799516,0.685646,0.831067,0.912398,0.796883,0.762899,0.246603,0.238635,0.218884,0.243637,0.257879,0.237995,0.23217,0.0144225,-0.00129292,0.0504607,-0.00532024,-0.0434001,-0.00958838,4.57935,-0.483656,-5.02712,0.530948,4.32363,0.955216,
0.333463,2.33381,0.954693,-0.00326003,0.0059692,0.00725777,-0.0153307,0.872388,0.822734,0.704517,0.855621,0.939994,0.820048,0.784731,0.253533,0.245104,0.224254,0.250409,0.265436,0.244438,0.238286,0.0104301,-0.0113439,0.0518665,-0.00546825,-0.0446088,-0.00986249,4.57935,-0.483656,-5.02669,0.530903,4.32322,0.955812,
0.342127,2.33382,0.955029,-0.0025019,0.011326,0.00745681,-0.0157594,0.899406,0.847678,0.724853,0.882083,0.96972,0.845023,0.808214,0.260994,0.252067,0.230028,0.257702,0.273576,0.251373,0.244867,0.00867241,-0.0180636,0.0532831,-0.00562275,-0.0458263,-0.0101367,4.57938,-0.484119,-5.0263,0.531368,4.3228,0.956192,
0.350066,2.33332,0.954372,-0.0114274,-0.00233585,0.00767658,-0.016208,0.924224,0.870561,0.743517,0.906393,0.997016,0.867871,0.829793,0.268039,0.258639,0.235474,0.264588,0.281265,0.257921,0.251077,0.012828,-0.0135799,0.0548075,-0.00578705,-0.047131,-0.010421,4.5794,-0.484426,-5.02586,0.531656,4.32183,0.955584,
0.358424,2.33243,0.954408,-0.0261553,-0.00129548,0.00788876,-0.0166366,0.950762,0.895071,0.763463,0.932379,1.02619,0.89229,0.852889,0.275639,0.265725,0.241344,0.272016,0.289561,0.264982,0.257773,0.0221509,-0.0127518,0.0562463,-0.00594021,-0.0483576,-0.0106964,4.57941,-0.484543,-5.02543,0.531739,4.32051,0.955667,
0.366704,2.33313,0.954765,-0.00910456,0.00555105,0.00809929,-0.0171014,0.976666,0.918904,0.782889,0.957739,1.05466,0.91609,0.875388,0.283392,0.272952,0.247325,0.279595,0.298027,0.272184,0.2646,0.0167875,-0.0162006,0.0577979,-0.0061043,-0.0496986,-0.0109971,4.57942,-0.484578,-5.02497,0.531728,4.32074,0.956073,
0.374751,2.33333,0.95547,-0.00405972,0.0177494,0.00831833,-0.0175672,1.00295,0.943103,0.802606,0.983447,1.08352,0.940318,0.898236,0.291094,0.280128,0.253261,0.287124,0.30644,0.279333,0.271379,0.0122733,-0.0241579,0.059379,-0.00625908,-0.0510606,-0.0113081,4.57934,-0.483642,-5.0244,0.530648,4.32046,0.956829,
