time,z0,z1,zDot0,zDot1,chased,thHat00,thHat10,thHat20,thHat30,thHat01,thHat11,thHat21,thHat31,Sz0,Sz0,Sz1,Sz2,Sz3,
0.00844969,1.79266,-0.2048,-0.00173862,-8.56935e-05,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,0.504086,0.0748508,1.15007e-11,1.68768e-07,
0.0167931,1.79264,-0.204897,-0.00196342,-0.00189552,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,0.508266,0.0662164,7.19305e-12,1.79489e-07,
0.0416267,1.79268,-0.204924,-6.35183e-05,-0.00147352,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,0.514481,0.0618276,7.8339e-12,2.65937e-07,
0.0501224,1.79259,-0.204832,-0.00133403,0.00017213,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,0.514524,0.0618047,7.84493e-12,2.66752e-07,
0.0583206,1.79279,-0.204621,0.00157127,0.00318021,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,0.510497,0.0668471,9.13748e-12,2.21957e-07,
0.0667437,1.79267,-0.204809,-0.000335353,-6.06901e-05,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,0.510468,0.0667695,9.04843e-12,2.2081e-07,
0.0749751,1.7927,-0.20492,0.000189702,-0.00179381,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,0.508314,0.0705281,1.08095e-11,2.08253e-07,
0.0842871,1.79269,-0.204907,-0.000113778,-0.00128555,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,0.508321,0.0705227,1.08105e-11,2.08345e-07,
0.0918142,1.79259,-0.204874,-0.00167364,-0.000576826,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,0.510754,0.0675147,9.94478e-12,2.32221e-07,
0.100013,1.79271,-0.204966,0.000613537,-0.00209511,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,0.510955,0.0702785,1.31454e-11,2.60287e-07,
0.108553,1.79268,-0.204924,-8.01184e-05,-0.00100212,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,0.510974,0.0702693,1.31553e-11,2.60649e-07,
0.11688,1.79288,-0.204739,0.00364353,0.00251133,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,0.509577,0.0723062,1.41322e-11,2.47049e-07,
0.124976,1.79291,-0.204652,0.00360991,0.00372814,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,0.508881,0.071329,1.21841e-11,2.24677e-07,
0.133246,1.79288,-0.20461,0.00247825,0.00393847,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,0.509122,0.06978,1.0763e-11,2.17632e-07,
0.148181,1.7929,-0.204756,0.00219762,-0.000548518,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,0.509516,0.0676076,9.07087e-12,2.09295e-07,
0.150091,1.79277,-0.204877,0.000647955,-0.00195141,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,0.50944,0.0668711,8.41164e-12,2.02885e-07,
0.158507,1.79267,-0.204859,-0.0011758,-0.0013799,1,0.05,-0.05,-0.05,0.05,0.05,0.05,-0.05,-0.05,0.509468,0.0668273,8.39575e-12,2.03076e-07,
