time,z0,z1,zDot0,zDot1,chased,thHat00,thHat10,thHat20,thHat30,thHat01,thHat11,thHat21,thHat31,Sz0,Sz0,Sz1,Sz2,Sz3,
0.00820718,1.96647,-0.242181,-0.000683963,0.0066626,1,0.01,-0.01,-0.01,0.01,0.01,0.01,-0.01,-0.01,6.95216e-34,1.54336e-07,0.197281,8.43536e-16,
0.0167917,1.96645,-0.242107,-0.000979962,0.00741236,1,0.01,-0.01,-0.01,0.01,0.01,0.01,-0.01,-0.01,1.0105e-33,1.39677e-07,0.19841,1.2997e-15,
0.0249303,1.96645,-0.242082,-0.000870856,0.00582627,1,0.01,-0.01,-0.01,0.01,0.01,0.01,-0.01,-0.01,7.77904e-34,1.40482e-07,0.198679,1.09012e-15,
0.0332458,1.96645,-0.242064,-0.00041745,0.0044635,1,0.01,-0.01,-0.01,0.01,0.01,0.01,-0.01,-0.01,7.59386e-34,1.50452e-07,0.197916,9.47118e-16,
0.041674,1.96645,-0.242066,-0.000192087,0.00270567,1,0.01,-0.01,-0.01,0.01,0.01,0.01,-0.01,-0.01,1.06248e-33,1.98566e-07,0.194318,7.03574e-16,
0.0500314,1.9665,-0.24235,0.00192376,-0.0109658,1,0.01,-0.01,-0.01,0.01,0.01,0.01,-0.01,-0.01,1.71854e-33,2.02418e-07,0.193541,9.2404e-16,
0.0582395,1.96652,-0.242429,0.00200904,-0.0104775,1,0.01,-0.01,-0.01,0.01,0.01,0.01,-0.01,-0.01,1.872e-33,1.81177e-07,0.194943,1.2051e-15,
0.0669077,1.96648,-0.242174,-0.000277225,0.00499291,1,0.01,-0.01,-0.01,0.01,0.01,0.01,-0.01,-0.01,1.69074e-33,2.11339e-07,0.193364,8.51635e-16,
0.0750875,1.96652,-0.24236,0.0013216,-0.00504619,1,0.01,-0.01,-0.01,0.01,0.01,0.01,-0.01,-0.01,1.84944e-33,1.7762e-07,0.195888,1.26549e-15,
0.0833563,1.9664,-0.242083,-0.00432908,0.00920774,1,0.01,-0.01,-0.01,0.01,0.01,0.01,-0.01,-0.01,1.86525e-33,1.78718e-07,0.195867,1.26029e-15,
